"index","id","age","gender","driving_experience","education","income","credit_score","vehicle_ownership","vehicle_year","married","children","postal_code","annual_mileage","vehicle_type","speeding_violations","duis","past_accidents","outcome"
"3997","577935","0","0","0-9y","high school","poverty","","1","before 2015","0","1","32765","9000","sedan","0","0","0","1"
"3998","416198","3","0","30y+","high school","upper class","0.5605807419","0","before 2015","1","1","32765","","sedan","4","2","2","0"
"3999","454271","1","0","10-19y","university","middle class","0.4776383009","1","before 2015","0","1","10238","8000","sedan","0","2","4","0"
"4000","582301","2","0","20-29y","high school","upper class","0.7543676049","1","before 2015","1","1","10238","14000","sedan","2","1","3","0"
"4001","136835","0","1","0-9y","university","poverty","0.3026722151","0","before 2015","0","0","10238","12000","sedan","0","0","0","1"
"4002","32523","3","1","10-19y","high school","upper class","0.7292185662","1","after 2015","1","1","10238","12000","sedan","1","0","0","0"
"4003","179889","1","0","10-19y","none","working class","0.3504134686","0","before 2015","0","1","32765","12000","sedan","1","0","0","1"
"4004","259022","0","0","0-9y","high school","poverty","0.4339484168","0","before 2015","1","1","10238","12000","sedan","0","0","0","1"
"4005","583013","1","1","10-19y","high school","working class","0.436379466","0","after 2015","0","1","10238","13000","sedan","3","2","0","0"
"4006","338977","2","0","20-29y","university","upper class","0.6940907737","1","before 2015","0","1","10238","11000","sports car","2","0","5","0"
"4007","444930","1","1","10-19y","high school","upper class","0.5823050625","1","after 2015","1","1","32765","7000","sedan","5","0","0","0"
"4008","555255","1","1","0-9y","high school","upper class","0.6317992975","1","after 2015","1","1","32765","5000","sedan","0","0","0","0"
"4009","820436","2","1","20-29y","university","upper class","","1","after 2015","0","0","10238","16000","sedan","1","0","2","0"
"4010","419320","2","1","20-29y","high school","middle class","0.4954106283","1","before 2015","0","0","32765","","sedan","4","1","2","0"
"4011","944774","2","1","10-19y","high school","upper class","0.5348597704","1","before 2015","1","1","10238","9000","sedan","1","0","4","0"
"4012","954538","2","0","0-9y","high school","middle class","0.5948693351","1","after 2015","0","1","32765","11000","sedan","0","0","0","1"
"4013","524702","3","0","10-19y","high school","middle class","0.5456413544","1","before 2015","1","1","10238","14000","sedan","0","0","1","0"
"4014","444088","3","1","30y+","university","upper class","0.6384338538","1","after 2015","1","1","10238","11000","sedan","2","1","10","0"
"4015","209583","2","0","0-9y","high school","upper class","0.673407407","1","before 2015","0","0","32765","14000","sedan","0","0","0","1"
"4016","106530","0","1","0-9y","high school","middle class","0.5246298573","0","after 2015","1","1","32765","8000","sedan","0","0","0","1"
"4017","599629","0","0","0-9y","high school","middle class","0.58841701","1","after 2015","0","0","32765","12000","sedan","0","0","0","0"
"4018","855590","2","1","10-19y","high school","upper class","0.6234212425","1","after 2015","1","1","92101","12000","sports car","1","0","0","1"
"4019","468707","2","0","20-29y","none","upper class","","1","after 2015","0","1","10238","10000","sedan","3","0","1","0"
"4020","704112","0","1","0-9y","high school","poverty","0.4022623339","0","before 2015","0","1","92101","12000","sedan","0","0","0","1"
"4021","412334","0","1","0-9y","university","working class","0.457110218","1","before 2015","0","1","10238","16000","sedan","0","0","0","1"
"4022","186979","3","0","20-29y","university","upper class","0.7305603603","1","after 2015","1","1","10238","11000","sports car","1","0","4","0"
"4023","791917","2","0","20-29y","high school","upper class","0.6789547922","1","after 2015","1","0","32765","","sedan","7","0","0","0"
"4024","770862","3","0","0-9y","university","upper class","0.6094154676","1","after 2015","1","1","32765","10000","sedan","0","0","0","0"
"4025","295959","1","1","10-19y","university","upper class","0.6412962528","1","before 2015","1","1","10238","7000","sedan","3","0","2","0"
"4026","518520","1","1","10-19y","high school","poverty","0.4284619961","1","before 2015","0","0","10238","12000","sedan","0","0","1","0"
"4027","216658","0","1","0-9y","high school","working class","0.4722745487","1","after 2015","1","0","10238","10000","sedan","0","0","0","0"
"4028","818830","1","1","10-19y","high school","working class","0.6686394835","0","before 2015","0","0","10238","18000","sedan","0","0","0","1"
"4029","330386","2","1","20-29y","high school","upper class","0.5618940248","1","before 2015","0","1","32765","9000","sedan","12","0","0","0"
"4030","164608","2","1","20-29y","none","working class","0.4109869605","0","before 2015","0","1","10238","12000","sedan","0","2","6","0"
"4031","878291","1","1","10-19y","high school","upper class","0.5898507277","1","before 2015","0","1","32765","11000","sedan","4","0","0","0"
"4032","197052","0","0","0-9y","high school","poverty","0.2937707747","1","before 2015","0","0","10238","17000","sedan","0","0","0","0"
"4033","201088","3","0","0-9y","high school","middle class","0.5749610786","1","after 2015","1","1","10238","11000","sedan","0","0","0","0"
"4034","931947","0","0","0-9y","none","poverty","0.1412946067","0","after 2015","0","1","10238","10000","sedan","0","0","0","1"
"4035","529478","2","1","20-29y","university","upper class","0.516774756","1","after 2015","1","1","10238","11000","sedan","3","0","1","0"
"4036","818927","0","0","0-9y","high school","working class","0.4289032526","1","before 2015","0","0","10238","","sedan","0","0","0","1"
"4037","294928","3","0","0-9y","university","upper class","0.7401870891","1","before 2015","1","1","10238","8000","sedan","0","0","0","1"
"4038","301662","1","0","0-9y","high school","working class","0.4966346373","1","before 2015","0","0","10238","12000","sedan","0","0","0","0"
"4039","90787","3","0","10-19y","high school","upper class","0.7094289088","0","before 2015","1","1","10238","12000","sedan","0","0","0","0"
"4040","272901","3","1","0-9y","high school","upper class","0.5777629937","1","after 2015","1","1","10238","11000","sedan","0","0","0","0"
"4041","690998","1","0","10-19y","university","middle class","0.553104252","1","before 2015","0","0","10238","14000","sedan","0","0","1","0"
"4042","135709","2","1","20-29y","high school","upper class","0.6137617812","1","after 2015","1","1","10238","8000","sedan","1","0","5","0"
"4043","165506","3","1","30y+","university","upper class","0.5765850005","0","before 2015","1","1","10238","9000","sedan","4","1","3","0"
"4044","869971","0","1","0-9y","none","poverty","","0","before 2015","0","1","92101","12000","sedan","0","0","0","1"
"4045","952019","2","0","10-19y","university","upper class","0.7505761647","1","after 2015","1","1","32765","10000","sports car","1","0","3","0"
"4046","651971","3","0","0-9y","high school","upper class","0.575082719","1","after 2015","0","1","10238","9000","sedan","0","0","0","0"
"4047","249828","0","1","0-9y","high school","poverty","0.3680788233","1","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"4048","496656","1","1","10-19y","none","working class","0.3880197618","0","before 2015","0","1","10238","7000","sedan","4","0","2","0"
"4049","133123","1","0","0-9y","university","upper class","0.5195081913","0","after 2015","1","1","10238","8000","sedan","0","0","0","0"
"4050","557185","3","0","30y+","university","upper class","","1","after 2015","1","1","10238","9000","sedan","2","0","2","0"
"4051","954430","3","0","30y+","university","upper class","0.6041565223","0","before 2015","0","0","10238","12000","sedan","0","0","0","0"
"4052","520901","1","0","0-9y","university","upper class","0.6373474578","1","after 2015","0","0","10238","16000","sedan","0","0","0","0"
"4053","684095","2","0","20-29y","high school","upper class","0.7252401301","1","after 2015","1","1","10238","10000","sedan","3","0","0","0"
"4054","779129","1","1","10-19y","university","upper class","0.5238138998","1","after 2015","0","0","10238","18000","sedan","1","0","1","0"
"4055","459680","1","0","0-9y","high school","middle class","0.5031641629","1","before 2015","1","1","10238","9000","sedan","0","0","0","1"
"4056","88046","0","1","0-9y","high school","poverty","0.3241067104","1","before 2015","0","0","10238","15000","sedan","0","0","0","1"
"4057","701574","2","1","20-29y","university","upper class","0.5430953674","1","before 2015","1","1","10238","11000","sedan","4","2","2","0"
"4058","656025","0","0","0-9y","none","poverty","0.2748373257","0","before 2015","0","1","10238","13000","sedan","0","0","0","1"
"4059","125011","0","1","0-9y","high school","poverty","0.3285803792","1","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"4060","364434","2","1","20-29y","university","middle class","0.5371791959","1","after 2015","0","0","92101","12000","sedan","5","0","1","0"
"4061","400285","2","0","10-19y","university","upper class","0.5850761452","1","after 2015","0","0","10238","17000","sedan","0","0","0","0"
"4062","420096","3","0","30y+","none","upper class","0.4935150641","1","after 2015","1","1","10238","7000","sedan","1","1","3","0"
"4063","237845","1","1","10-19y","none","poverty","0.4142474573","0","before 2015","0","0","10238","16000","sedan","2","0","2","1"
"4064","545432","0","0","0-9y","high school","working class","0.2705635141","1","before 2015","0","0","10238","16000","sedan","0","0","0","0"
"4065","692670","0","0","0-9y","high school","poverty","0.4989129082","0","before 2015","0","1","10238","","sports car","0","0","0","1"
"4066","282905","1","0","10-19y","high school","poverty","0.2872590318","0","before 2015","0","1","10238","","sedan","3","0","0","0"
"4067","794081","0","0","0-9y","high school","middle class","0.6152823692","1","before 2015","0","0","10238","11000","sedan","0","0","0","0"
"4068","527884","3","0","30y+","high school","upper class","0.6963481668","1","before 2015","1","1","10238","10000","sedan","2","0","0","0"
"4069","944103","2","1","20-29y","university","upper class","0.6124200257","1","after 2015","1","1","10238","7000","sedan","4","0","3","0"
"4070","47618","2","1","20-29y","university","middle class","0.345033475","1","after 2015","0","1","10238","14000","sedan","1","0","2","0"
"4071","345279","2","1","20-29y","none","working class","","1","before 2015","1","1","10238","9000","sedan","0","1","2","0"
"4072","160230","1","1","10-19y","none","working class","0.4125766335","0","after 2015","0","0","10238","14000","sedan","2","0","1","0"
"4073","903464","2","0","20-29y","university","upper class","0.6425270916","1","before 2015","1","1","10238","12000","sedan","1","0","1","0"
"4074","750236","2","1","20-29y","university","upper class","0.5391551688","1","before 2015","1","0","32765","8000","sedan","5","0","1","0"
"4075","902635","3","1","30y+","university","working class","0.2571342761","0","before 2015","1","1","10238","10000","sedan","7","0","4","0"
"4076","676862","1","1","10-19y","university","middle class","0.547789278","0","after 2015","1","1","10238","14000","sedan","0","0","2","0"
"4077","625190","3","1","20-29y","high school","upper class","0.5822318868","1","after 2015","0","1","10238","13000","sedan","2","0","3","0"
"4078","833066","1","1","10-19y","high school","working class","0.688896033","1","before 2015","0","0","10238","","sedan","3","1","1","0"
"4079","658726","1","1","10-19y","high school","working class","0.4960027855","1","after 2015","0","1","10238","12000","sedan","2","0","1","0"
"4080","157737","2","1","20-29y","university","upper class","0.5038362942","1","before 2015","1","1","32765","10000","sports car","2","1","3","0"
"4081","715175","1","1","10-19y","university","middle class","0.3354506419","0","before 2015","1","0","10238","12000","sports car","0","0","1","1"
"4082","226374","2","1","20-29y","university","upper class","0.5128731862","1","before 2015","1","1","32765","10000","sports car","8","1","0","0"
"4083","747737","0","0","0-9y","high school","poverty","0.5023757436","1","before 2015","0","1","10238","10000","sports car","0","0","0","0"
"4084","202664","0","1","0-9y","none","poverty","0.3251507895","0","before 2015","1","1","32765","6000","sedan","0","0","0","1"
"4085","892385","1","0","10-19y","none","working class","0.5112126383","0","after 2015","0","1","10238","15000","sedan","0","0","0","0"
"4086","352133","3","1","30y+","university","upper class","0.6460197455","0","after 2015","1","1","10238","10000","sedan","6","1","9","0"
"4087","425088","0","1","0-9y","university","working class","0.4883411677","1","after 2015","0","1","32765","11000","sedan","0","0","0","0"
"4088","18141","2","0","20-29y","high school","working class","","1","before 2015","1","0","32765","10000","sports car","2","1","0","0"
"4089","493806","1","0","10-19y","university","upper class","","1","after 2015","1","1","10238","15000","sedan","3","0","1","0"
"4090","439942","3","0","30y+","university","upper class","0.58350517","1","after 2015","1","1","10238","","sedan","2","1","1","0"
"4091","56179","2","0","20-29y","high school","upper class","0.5906781386","1","after 2015","1","1","10238","12000","sedan","2","0","0","0"
"4092","245814","3","0","30y+","high school","upper class","0.7194051606","1","after 2015","1","1","10238","15000","sedan","1","1","1","0"
"4093","75025","1","1","10-19y","university","middle class","0.5229674617","1","before 2015","1","1","32765","5000","sedan","5","0","0","0"
"4094","780041","2","0","20-29y","none","poverty","0.3648882616","1","before 2015","0","1","21217","","sedan","0","1","2","1"
"4095","464079","3","0","0-9y","university","upper class","0.7163840295","0","after 2015","1","1","10238","11000","sedan","0","0","0","0"
"4096","918463","1","1","10-19y","none","poverty","0.2256017789","0","before 2015","0","1","10238","9000","sedan","5","1","2","1"
"4097","284742","2","1","20-29y","high school","middle class","0.5359532868","1","after 2015","1","1","21217","12000","sedan","2","0","3","1"
"4098","810830","2","1","20-29y","high school","working class","0.4927923552","0","before 2015","1","1","10238","11000","sedan","4","0","3","0"
"4099","152675","2","0","20-29y","none","working class","","1","before 2015","0","1","10238","7000","sedan","4","0","5","0"
"4100","260651","2","1","20-29y","university","middle class","0.5789921717","1","before 2015","0","1","10238","10000","sedan","1","1","1","0"
"4101","827830","1","1","10-19y","university","middle class","0.5237848351","1","before 2015","1","0","10238","15000","sedan","0","0","0","0"
"4102","560201","2","1","20-29y","university","upper class","0.5228472076","1","before 2015","1","0","10238","10000","sedan","8","0","1","0"
"4103","326512","0","1","0-9y","university","poverty","0.2287740663","0","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"4104","686845","1","0","10-19y","high school","upper class","0.5669070727","1","after 2015","1","0","10238","10000","sedan","0","0","2","0"
"4105","552233","1","1","10-19y","university","middle class","0.4593448205","1","before 2015","0","1","10238","12000","sedan","1","0","2","0"
"4106","589267","2","0","20-29y","none","middle class","0.6110576861","0","before 2015","1","1","32765","12000","sedan","3","1","0","0"
"4107","396092","2","1","20-29y","high school","middle class","","1","before 2015","1","1","32765","6000","sedan","11","0","6","0"
"4108","872505","2","1","20-29y","high school","middle class","0.3944149592","0","before 2015","1","1","10238","6000","sedan","6","1","3","0"
"4109","869232","0","0","0-9y","none","poverty","0.4804927632","1","before 2015","0","0","10238","15000","sedan","0","0","0","1"
"4110","596973","2","1","10-19y","university","upper class","0.5668756984","1","before 2015","1","0","10238","9000","sedan","2","1","1","0"
"4111","43321","1","1","10-19y","university","middle class","0.4612065886","1","before 2015","0","0","92101","16000","sedan","2","0","1","1"
"4112","767446","1","1","10-19y","high school","middle class","0.5338681732","1","after 2015","0","1","32765","10000","sedan","2","0","0","1"
"4113","458602","1","0","10-19y","none","working class","0.4130576033","1","before 2015","1","1","10238","9000","sedan","0","0","1","0"
"4114","124739","2","1","20-29y","university","middle class","0.5413705542","0","before 2015","0","1","10238","11000","sedan","3","0","6","0"
"4115","618868","1","0","10-19y","none","poverty","0.3618696603","0","before 2015","0","1","10238","12000","sedan","0","0","0","1"
"4116","944066","1","1","10-19y","university","working class","0.5086395792","0","before 2015","1","0","92101","15000","sedan","1","1","0","1"
"4117","711932","3","0","30y+","university","upper class","0.6641610956","1","before 2015","1","0","10238","14000","sedan","2","1","2","0"
"4118","737792","1","0","10-19y","high school","poverty","0.3888608734","1","before 2015","1","1","10238","10000","sedan","0","0","0","0"
"4119","807428","2","0","0-9y","high school","upper class","0.6223099193","1","before 2015","1","0","10238","14000","sedan","0","0","0","0"
"4120","645815","2","0","20-29y","university","upper class","0.5629669578","1","after 2015","1","1","10238","14000","sedan","1","0","0","0"
"4121","552870","0","0","0-9y","university","working class","0.6010093646","0","after 2015","0","1","21217","11000","sedan","0","0","0","1"
"4122","828827","2","0","10-19y","high school","upper class","0.4537171051","1","after 2015","1","0","10238","12000","sedan","1","1","0","0"
"4123","607032","2","0","10-19y","university","upper class","0.6535894905","1","after 2015","1","1","32765","9000","sedan","0","0","0","0"
"4124","211679","2","0","20-29y","high school","upper class","","1","before 2015","1","1","10238","","sedan","3","0","5","0"
"4125","427931","0","1","0-9y","university","working class","0.3372749669","1","before 2015","0","0","10238","15000","sedan","0","0","0","0"
"4126","685204","1","0","0-9y","none","poverty","0.3543726915","1","before 2015","0","1","32765","","sedan","0","0","0","1"
"4127","744174","2","1","0-9y","high school","working class","0.3685447255","0","before 2015","1","1","10238","9000","sedan","0","0","0","1"
"4128","629055","1","1","10-19y","university","middle class","0.6275475078","1","before 2015","0","1","10238","15000","sedan","0","1","3","0"
"4129","450254","0","1","0-9y","university","poverty","0.217981843","1","after 2015","0","0","10238","18000","sedan","0","0","0","0"
"4130","626709","1","0","10-19y","none","working class","0.3854748679","1","before 2015","0","0","10238","15000","sedan","2","0","0","0"
"4131","883767","1","1","10-19y","high school","middle class","0.54151895","1","after 2015","0","0","32765","12000","sedan","0","0","0","0"
"4132","637149","1","1","10-19y","university","upper class","0.5538543213","1","after 2015","1","1","10238","12000","sports car","1","0","0","0"
"4133","917126","3","1","30y+","university","upper class","","1","before 2015","1","1","32765","9000","sedan","11","2","4","0"
"4134","150930","1","0","10-19y","none","poverty","0.3040387599","0","before 2015","0","0","10238","15000","sedan","0","0","2","0"
"4135","814672","2","0","0-9y","none","working class","0.5955911027","1","before 2015","0","1","10238","10000","sedan","0","0","0","1"
"4136","952132","1","0","10-19y","high school","working class","0.4506548631","1","before 2015","0","1","32765","","sedan","0","0","3","0"
"4137","799742","1","1","10-19y","high school","middle class","0.3333936772","1","before 2015","1","0","10238","13000","sedan","1","0","1","0"
"4138","339486","1","1","0-9y","none","poverty","0.2896316532","0","after 2015","1","1","10238","","sedan","0","0","0","1"
"4139","849334","2","1","10-19y","university","upper class","0.5990789729","0","after 2015","1","1","10238","8000","sedan","1","0","1","0"
"4140","875240","1","1","10-19y","university","middle class","0.6830355618","1","before 2015","0","1","32765","12000","sedan","3","0","1","0"
"4141","5362","2","0","20-29y","university","upper class","0.7046912992","1","after 2015","0","1","10238","14000","sedan","0","0","0","0"
"4142","28902","1","0","0-9y","high school","upper class","0.678981655","1","before 2015","1","1","10238","9000","sedan","0","0","0","1"
"4143","574071","3","1","0-9y","high school","upper class","0.5877826133","1","before 2015","1","1","10238","","sedan","0","0","0","0"
"4144","273327","2","1","20-29y","high school","working class","0.4086012576","1","before 2015","0","1","10238","13000","sedan","1","0","0","0"
"4145","552413","3","0","0-9y","university","upper class","0.4676295002","1","after 2015","1","1","32765","6000","sedan","0","0","0","0"
"4146","667374","2","1","20-29y","none","poverty","0.4754131702","1","before 2015","0","1","32765","10000","sedan","9","2","1","0"
"4147","972848","3","1","30y+","high school","upper class","","0","before 2015","0","1","32765","10000","sedan","5","1","4","0"
"4148","368318","2","1","20-29y","university","upper class","0.6399373911","1","before 2015","1","1","10238","13000","sedan","1","1","2","0"
"4149","110356","1","0","10-19y","high school","middle class","","1","before 2015","0","1","10238","8000","sedan","2","0","3","0"
"4150","500939","3","0","30y+","high school","upper class","0.5366103064","1","after 2015","0","1","32765","","sedan","3","1","2","0"
"4151","915741","1","0","10-19y","none","poverty","0.4930191595","0","before 2015","0","0","10238","13000","sedan","0","0","1","1"
"4152","860657","3","0","0-9y","university","upper class","","0","before 2015","1","1","10238","10000","sedan","0","0","0","0"
"4153","879343","1","1","10-19y","university","poverty","0.4349434233","1","before 2015","0","0","10238","16000","sedan","0","0","3","0"
"4154","571160","2","1","20-29y","high school","upper class","0.629969237","1","after 2015","1","0","10238","11000","sedan","4","0","7","0"
"4155","713743","1","1","0-9y","university","middle class","0.4455023493","1","before 2015","1","1","10238","9000","sedan","0","0","0","1"
"4156","133461","2","1","20-29y","none","working class","0.439565827","1","before 2015","0","0","10238","15000","sedan","2","0","5","0"
"4157","226487","2","1","10-19y","university","upper class","0.4825937115","1","after 2015","1","1","10238","11000","sedan","0","0","0","0"
"4158","272509","2","1","10-19y","high school","upper class","0.5819216048","1","before 2015","0","1","10238","12000","sedan","1","0","1","1"
"4159","240196","1","0","10-19y","high school","middle class","","0","before 2015","1","1","92101","10000","sedan","1","0","0","1"
"4160","326322","1","0","10-19y","university","middle class","0.5580977398","1","before 2015","1","0","10238","12000","sedan","1","0","0","0"
"4161","10129","1","0","0-9y","none","working class","0.4876808405","1","before 2015","0","1","10238","13000","sedan","0","0","0","1"
"4162","982205","2","1","10-19y","high school","upper class","","1","after 2015","1","1","10238","","sedan","0","0","1","0"
"4163","2906","2","1","10-19y","university","upper class","0.685398172","1","before 2015","1","1","10238","8000","sedan","3","0","2","0"
"4164","690340","1","1","10-19y","university","upper class","0.6460205445","1","after 2015","0","1","32765","9000","sedan","5","0","0","0"
"4165","228541","0","0","0-9y","none","poverty","0.3919921474","0","before 2015","0","0","32765","10000","sedan","0","0","0","1"
"4166","278143","0","1","0-9y","high school","middle class","0.5715750964","0","before 2015","1","1","10238","10000","sedan","0","0","0","0"
"4167","26634","3","1","20-29y","university","upper class","0.5227822066","1","before 2015","0","1","32765","13000","sedan","6","0","0","1"
"4168","686633","2","1","10-19y","high school","working class","0.4403876391","0","before 2015","1","1","32765","4000","sedan","3","1","0","1"
"4169","588867","3","1","30y+","university","upper class","0.5696387768","1","before 2015","1","0","32765","","sedan","19","0","2","0"
"4170","682855","1","1","10-19y","university","upper class","0.4942487744","1","after 2015","0","1","32765","11000","sedan","4","0","1","1"
"4171","883888","2","1","10-19y","high school","middle class","0.5848186739","1","before 2015","1","1","10238","","sedan","0","1","2","0"
"4172","808176","3","1","30y+","university","upper class","0.7070801556","1","after 2015","1","1","10238","17000","sedan","3","1","4","0"
"4173","48308","1","1","0-9y","none","poverty","0.2889033379","0","before 2015","0","1","10238","10000","sedan","0","0","0","1"
"4174","848067","3","1","10-19y","none","upper class","0.7391213923","0","before 2015","1","0","10238","","sedan","1","0","0","1"
"4175","689994","2","0","20-29y","high school","poverty","0.3055824879","1","before 2015","0","1","10238","10000","sedan","3","0","0","0"
"4176","969703","2","1","10-19y","high school","upper class","0.7270552313","1","after 2015","1","1","10238","13000","sedan","1","0","1","0"
"4177","724901","2","0","10-19y","none","working class","0.3222020805","1","before 2015","1","1","10238","11000","sedan","0","0","2","0"
"4178","122209","2","0","20-29y","high school","upper class","0.6267918184","1","after 2015","0","0","10238","18000","sedan","1","0","0","0"
"4179","853177","0","0","0-9y","none","poverty","0.3899118167","1","before 2015","1","0","10238","14000","sedan","0","0","0","0"
"4180","523705","0","0","0-9y","high school","poverty","0.4425147803","0","before 2015","0","1","10238","13000","sedan","0","0","0","0"
"4181","462042","2","1","20-29y","high school","upper class","0.594094897","0","before 2015","0","1","10238","7000","sedan","5","0","3","0"
"4182","576595","3","0","30y+","university","upper class","0.6221266815","1","after 2015","1","1","92101","9000","sedan","1","0","0","0"
"4183","618098","3","0","30y+","university","upper class","0.6531163397","1","before 2015","1","1","10238","8000","sedan","1","2","5","0"
"4184","728593","1","0","10-19y","none","poverty","0.4917578507","1","before 2015","0","1","10238","14000","sedan","1","1","0","0"
"4185","520668","2","1","0-9y","high school","upper class","0.4994051201","1","after 2015","1","1","32765","8000","sedan","0","0","0","0"
"4186","777709","3","1","10-19y","high school","upper class","0.7612352431","1","before 2015","0","1","10238","13000","sedan","1","0","1","1"
"4187","87102","1","1","0-9y","none","working class","0.352734746","0","before 2015","0","1","32765","12000","sedan","0","0","0","1"
"4188","801325","1","0","0-9y","high school","middle class","0.6522244432","1","after 2015","0","1","10238","9000","sedan","0","0","0","0"
"4189","668975","0","1","0-9y","high school","poverty","0.2816226284","1","before 2015","0","1","10238","10000","sedan","0","0","0","1"
"4190","634882","0","1","0-9y","university","working class","0.2866281924","1","before 2015","0","1","32765","14000","sedan","0","0","0","1"
"4191","188143","3","0","30y+","none","upper class","0.7414788854","1","before 2015","1","1","10238","8000","sedan","4","0","1","0"
"4192","632803","1","0","10-19y","high school","working class","0.4009857999","0","before 2015","0","1","10238","12000","sedan","1","0","0","1"
"4193","436540","3","1","30y+","university","upper class","0.6062600542","1","before 2015","1","1","32765","10000","sedan","10","2","0","0"
"4194","947579","1","0","0-9y","high school","middle class","0.5468239401","1","after 2015","0","0","92101","14000","sedan","0","0","0","0"
"4195","200255","0","1","0-9y","high school","poverty","0.371059332","0","before 2015","1","0","10238","11000","sedan","0","0","0","1"
"4196","642266","1","1","10-19y","high school","working class","0.4122108362","1","after 2015","0","1","10238","12000","sedan","0","0","1","0"
"4197","360726","0","0","0-9y","none","poverty","0.2754043637","0","before 2015","0","0","10238","18000","sedan","0","0","0","1"
"4198","570759","2","1","0-9y","high school","working class","0.1760594297","0","before 2015","0","1","10238","","sedan","0","0","0","1"
"4199","691273","2","0","0-9y","high school","middle class","0.5813431527","1","before 2015","0","1","10238","12000","sedan","0","0","0","0"
"4200","820579","2","1","20-29y","university","upper class","0.4033992452","1","after 2015","0","1","10238","15000","sedan","2","1","3","0"
"4201","6140","0","1","0-9y","university","poverty","0.4055935364","0","before 2015","0","0","10238","14000","sedan","0","0","0","1"
"4202","71656","1","1","10-19y","none","poverty","0.3756204121","0","before 2015","0","1","10238","17000","sedan","0","0","0","1"
"4203","841254","1","1","10-19y","university","upper class","0.6552892438","1","after 2015","1","1","32765","10000","sedan","5","0","0","0"
"4204","786567","3","0","20-29y","high school","middle class","0.5786717805","1","before 2015","1","1","10238","9000","sedan","2","0","0","0"
"4205","905084","1","1","0-9y","university","working class","0.3492317463","1","before 2015","0","1","32765","16000","sedan","0","0","0","1"
"4206","873747","1","0","10-19y","university","middle class","","1","before 2015","1","1","10238","8000","sedan","1","1","2","0"
"4207","680525","2","1","0-9y","university","upper class","0.6448330172","1","after 2015","1","1","10238","9000","sedan","0","0","0","0"
"4208","882823","1","1","10-19y","university","middle class","0.3951845732","1","before 2015","0","1","32765","7000","sedan","0","2","2","0"
"4209","815798","2","1","0-9y","university","upper class","0.6167520789","1","before 2015","0","1","32765","","sedan","0","0","0","0"
"4210","672128","0","0","0-9y","high school","middle class","0.589868209","1","before 2015","0","0","10238","18000","sedan","0","0","0","0"
"4211","303710","1","0","10-19y","high school","working class","0.473993827","1","before 2015","1","0","92101","14000","sedan","1","0","0","0"
"4212","53399","1","1","0-9y","high school","middle class","0.6317719482","0","after 2015","0","1","10238","17000","sedan","0","0","0","1"
"4213","16991","3","0","20-29y","university","upper class","0.572217266","1","before 2015","1","1","10238","9000","sports car","3","1","0","0"
"4214","595150","1","0","10-19y","university","upper class","","1","after 2015","1","0","10238","11000","sports car","2","0","0","0"
"4215","721009","1","1","10-19y","university","upper class","0.629324563","1","after 2015","1","0","92101","13000","sedan","0","1","0","0"
"4216","123124","1","0","10-19y","high school","middle class","0.5776199107","1","before 2015","0","1","32765","8000","sedan","4","0","0","0"
"4217","77780","1","0","10-19y","none","upper class","0.6398907902","1","before 2015","0","1","10238","","sedan","0","1","0","0"
"4218","213270","1","0","10-19y","high school","working class","0.5145345618","0","before 2015","1","1","10238","7000","sedan","1","0","0","0"
"4219","847235","1","0","10-19y","none","poverty","0.39130251","0","before 2015","0","1","10238","14000","sports car","0","0","0","0"
"4220","62485","2","1","20-29y","university","upper class","0.5575315995","1","before 2015","1","1","10238","9000","sedan","2","0","7","0"
"4221","4617","1","1","10-19y","university","upper class","0.697630001","1","after 2015","1","0","32765","12000","sports car","3","1","2","0"
"4222","309963","1","1","0-9y","none","poverty","0.2658980027","1","before 2015","0","0","10238","12000","sedan","0","0","0","0"
"4223","238327","1","1","0-9y","university","middle class","0.589148321","1","after 2015","0","1","10238","11000","sedan","0","0","0","0"
"4224","991847","3","0","0-9y","high school","upper class","0.6514305997","1","before 2015","1","1","10238","11000","sedan","0","0","0","1"
"4225","700776","1","0","10-19y","high school","upper class","","0","before 2015","0","0","10238","13000","sedan","1","0","1","0"
"4226","679434","2","0","0-9y","high school","upper class","0.7309860808","1","after 2015","0","1","10238","10000","sedan","0","0","0","0"
"4227","573931","0","0","0-9y","none","poverty","0.4793922698","0","before 2015","0","0","10238","12000","sedan","0","0","0","1"
"4228","402116","0","1","0-9y","high school","poverty","0.4466288939","0","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"4229","458094","3","1","30y+","high school","upper class","0.5915099992","1","before 2015","1","1","10238","11000","sports car","1","0","4","0"
"4230","652469","3","1","20-29y","high school","upper class","0.4345977307","1","after 2015","1","1","10238","12000","sedan","4","0","5","0"
"4231","164531","1","0","10-19y","high school","poverty","0.3781913097","0","before 2015","1","1","10238","11000","sedan","0","0","0","1"
"4232","490750","3","0","30y+","high school","upper class","0.7355131232","1","after 2015","1","0","10238","11000","sedan","2","0","2","0"
"4233","512835","1","0","10-19y","high school","upper class","0.6115662954","1","after 2015","1","1","10238","13000","sports car","0","0","0","1"
"4234","872833","1","1","10-19y","none","working class","0.3669005328","1","before 2015","0","1","32765","9000","sedan","3","3","2","0"
